0.60323E-03 0.29361E-05 0.00000E+01 159330 0 0 5392 0.89500E+07 0.00000E+01 0.60323E-03 0.00000E+01 0.00000E+01 0
1 0.00058616 1.6945e-05 2.4324 0.034103 0.00058616
2 0.00059689 9.1543e-06 1.825 0.030388 0.00059689
3 0.00060024 6.0772e-06 1.7038 0.045827 0.00060024
4 0.00060802 1.7666e-05 2.4447 0.058918 0.00060802
5 0.0006082 1.0332e-05 2.0216 0.046048 0.0006082
6 0.00060921 6.5389e-06 1.8063 0.033805 0.00060921
7 0.00059669 1.6446e-05 2.3192 0.023189 0.00059669
8 0.00061294 9.6417e-06 1.8718 0.024932 0.00061294
9 0.00059871 6.5001e-06 1.827 0.054932 0.00059871
<lo_statistics>
<cumulated_time> 142.08749999999998 </cumulated_time>
</lo_statistics>
